Вид нематеріального активу,Назва нематеріального активу,Місцезнаходження обʼєкта,Дата придбання,Вартість придбання,Наявність обтяжень,Дата відчуження,Вартість відчуження майна,Сума доходу (грн),Балансова вартість на кінець звітного періоду (грн),Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Квартал,Рік
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція .MS,Office Home and Business 2016 32/64 (шт.5)","м. Житомир, вул. Домбровського, буд. 86, кімн. 257",2017-11-24,28645,обтяження відсутнє,,,,"4774,2",Опозиційний блок,Житомирська обласна організація,39929086,Житомирська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Комп'ютерна програма ""М.Е.Doc""","м. Житомир, вул. Домбровського, буд. 86, кімн. 257",2018-08-06,1100,обтяження відсутнє,,,,"1008,33",Опозиційний блок,Житомирська обласна організація,39929086,Житомирська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","Закарпатська обл., Ужгородський р-н, с. Барвінок, вул. Егана, буд. 50",2017-10-23,3300,обтяження відсутнє,,,,"2062,5",Опозиційний блок,Закарпатська обласна організація,38222036,Закарпатська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Home 64 bit Russian 1pk DVD (4 ліцензії),"Закарпатська обл., Ужгородський р-н, с. Барвінок, вул. Егана, буд. 50",2017-11-29,12484,обтяження відсутнє,,,,"7802,5",Опозиційний блок,Закарпатська обласна організація,38222036,Закарпатська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (4 ліцензії),"Закарпатська обл., Ужгородський р-н, с. Барвінок, вул. Егана, буд. 50",2017-11-29,22916,обтяження відсутнє,,,,"14322,5",Опозиційний блок,Закарпатська обласна організація,38222036,Закарпатська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",програмна продукція MS Windows 10 Home 64-bit Russian 1pk DVD,"м. Запоріжжя, бульв. Шевченка, буд. 23",2017-11-21,21847,обтяження відсутнє,,,,"18205,8",Опозиційний блок,Запорізька обласна організація,37526809,Запорізька область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",програмна продукція MS Office Home and Business 2016 32/16 Russian DVD P2,"м. Запоріжжя, бульв. Шевченка, буд. 23",2017-11-21,40103,обтяження відсутнє,,,,"33419,2",Опозиційний блок,Запорізька обласна організація,37526809,Запорізька область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","програмна продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Запоріжжя, бульв. Шевченка, буд. 23",2017-10-24,3300,обтяження відсутнє,,,,2695,Опозиційний блок,Запорізька обласна організація,37526809,Запорізька область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Бухгалтерія""","м. Івано-Франківськ, вул. Незалежності, буд. 67, оф. 205",2017-10-25,3300,обтяження відсутнє,,,,"1787,5",Опозиційний блок,Івано-Франківська обласна організація,39711819,Івано-Франківська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows,"м. Івано-Франківськ, вул. Незалежності, буд. 67, оф. 205",2017-11-29,6242,обтяження відсутнє,,,,"3641,2",Опозиційний блок,Івано-Франківська обласна організація,39711819,Івано-Франківська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Office,"м. Івано-Франківськ, вул. Незалежності, буд. 67, оф. 205",2017-11-29,11458,обтяження відсутнє,,,,"6683,8",Опозиційний блок,Івано-Франківська обласна організація,39711819,Івано-Франківська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська","м. Київ, вул. Волоська, буд. 6/14",2017-10-24,3300,обтяження відсутнє,,,,"1792,12",Опозиційний блок,Київська міська організація,37311846,Київ,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Office Home and Business 20,"м. Київ, вул. Волоська, буд. 6/14",2017-11-21,40103,обтяження відсутнє,,,,"23393,4",Опозиційний блок,Київська міська організація,37311846,Київ,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Home 64-bit Russ,"м. Київ, вул. Волоська, буд. 6/14",2017-11-21,21847,обтяження відсутнє,,,,"12744,1",Опозиційний блок,Київська міська організація,37311846,Київ,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмне забезпечення ""1С:Бухгалтерія 8 для України""","м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2017-10-25,3300,обтяження відсутнє,,,,2200,Опозиційний блок,Київська обласна організація,39756467,Київська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Office Home and Business 2016 32/64 Russian DVD P2,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,6651,обтяження відсутнє,,,,"6096,74",Опозиційний блок,Київська обласна організація,39756467,Київська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Office Home and Business 2016 32/64 Russian DVD P2_1,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,6651,обтяження відсутнє,,,,"6096,74",Опозиційний блок,Київська обласна організація,39756467,Київська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Office Home and Business 2016 32/64 Russian DVD P2_2,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,6651,обтяження відсутнє,,,,"6096,74",Опозиційний блок,Київська обласна організація,39756467,Київська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Office Home and Business 2016 32/64 Russian DVD P2_3,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,6651,обтяження відсутнє,,,,"6096,74",Опозиційний блок,Київська обласна організація,39756467,Київська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Windows 10 Pro 32-bit/64-bit Russian USB,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,7170,обтяження відсутнє,,,,"6572,5",Опозиційний блок,Київська обласна організація,39756467,Київська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Windows 10 Pro 32-bit/64-bit Russian USB_1,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,7170,обтяження відсутнє,,,,"6572,5",Опозиційний блок,Київська обласна організація,39756467,Київська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Windows 10 Pro 32-bit/64-bit Russian USB_2,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,7170,обтяження відсутнє,,,,"6572,5",Опозиційний блок,Київська обласна організація,39756467,Київська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Windows 10 Pro 32-bit/64-bit Russian USB_3,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,7170,обтяження відсутнє,,,,"6572,5",Опозиційний блок,Київська обласна організація,39756467,Київська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Home 64-bit Russian 1pk DVD (5 штук),"м. Кропивницький, вул. Ельворті, буд. 7",2017-11-21,20225,обтяження відсутнє,,,,"14606,9",Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offiсe Home and Business 2016 32/64 Russian DVD P2 (5 штук),"м. Кропивницький, вул. Ельворті, буд. 7",2017-11-21,28645,обтяження відсутнє,,,,"20688,1",Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмно продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Кропивницький, вул. Ельворті, буд. 7",2017-10-24,3300,обтяження відсутнє,,,,"2291,63",Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","Луганська обл., м. Лисичанськ, вул. Свердлова, буд. 349",2018-04-11,3300,обтяження відсутнє,,,,3025,Опозиційний блок,Луганська обласна організація,39697428,Луганська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Office Home and Business 2016 32/64 Russian DVD P2,"Луганська обл., м. Лисичанськ, вул. Свердлова, буд. 349",2018-05-29,46557,обтяження відсутнє,,,,"43453,2",Опозиційний блок,Луганська обласна організація,39697428,Луганська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Pro 32-bit/64-bit Russian USB,"Луганська обл., м. Лисичанськ, вул. Свердлова, буд. 349",2018-05-29,50190,обтяження відсутнє,,,,46844,Опозиційний блок,Луганська обласна організація,39697428,Луганська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Прогрмна продукція ""1С:Підприємство""","м. Львів, вул. Зелена, буд. 149А",2017-10-24,3300,обтяження відсутнє,,,,"2062,5",Опозиційний блок,Львівська обласна організація,37613126,Львівська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Wsndows 10 Home 64-bit - 2 ліцензії,"м. Львів, вул. Зелена, буд. 149А",2017-11-29,6242,обтяження відсутнє,,,,"3901,25",Опозиційний блок,Львівська обласна організація,37613126,Львівська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 -2 ліцензії,"м. Львів, вул. Зелена, буд. 149А",2017-11-29,11458,обтяження відсутнє,,,,"7161,25",Опозиційний блок,Львівська обласна організація,37613126,Львівська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Миколаїв, вул. Декабристів, буд. 41/23А",2017-10-25,3300,обтяження відсутнє,,,,2612,Опозиційний блок,Миколаївська обласна організація,39751851,Миколаївська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD,"м. Миколаїв, вул. Декабристів, буд. 41/23А",2017-11-21,21847,обтяження відсутнє,,,,18206,Опозиційний блок,Миколаївська обласна організація,39751851,Миколаївська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Office Home and Business 2016 32/64 Russian DVD P2,"м. Миколаїв, вул. Декабристів, буд. 41/23А",2017-11-21,40103,обтяження відсутнє,,,,33419,Опозиційний блок,Миколаївська обласна організація,39751851,Миколаївська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Home 64-bit Russian 1pk DVD (7 штук),"м. Одеса, вул. Базарна, буд. 1",2017-11-21,21847,обтяження відсутнє,,,,12747,Опозиційний блок,Одеська обласна організація,39705145,Одеська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offiсe Home and Business 2016 32/64 Russian DVD P2 (7 штук),"м. Одеса, вул. Базарна, буд. 1",2017-11-21,40103,обтяження відсутнє,,,,"23396,1",Опозиційний блок,Одеська обласна організація,39705145,Одеська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмно продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Одеса, вул. Базарна, буд. 1",2017-10-25,3300,обтяження відсутнє,,,,2695,Опозиційний блок,Одеська обласна організація,39705145,Одеська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Home 64-bit Russian 1pk DVD (5 штук),"м. Полтава, вул. Котляревського, буд. 38/40, оф. 19",2017-11-24,15605,обтяження відсутнє,,,,"14304,6",Опозиційний блок,Полтавська обласна організація,39763762,Полтавська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offiсe Home and Business 2016 32/64 Russian DVD P2 (5 штук),"м. Полтава, вул. Котляревського, буд. 38/40, оф. 19",2017-11-24,28645,обтяження відсутнє,,,,"26257,9",Опозиційний блок,Полтавська обласна організація,39763762,Полтавська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмно продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Полтава, вул. Котляревського, буд. 38/40, оф. 19",2017-10-24,3300,обтяження відсутнє,,,,"2997,5",Опозиційний блок,Полтавська обласна організація,39763762,Полтавська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Бухгалтерія""","м. Рівне, вул. Соборна, буд. 67, оф. 10",2017-08-10,1560,обтяження відсутнє,,,,780,Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8""","м. Рівне, вул. Соборна, буд. 67, оф. 10",2017-10-25,3300,обтяження відсутнє,,,,"1787,5",Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""MS Windows 10 Home 64-bit Russian 1pk DVD""","м. Рівне, вул. Соборна, буд. 67, оф. 10",2017-11-29,6242,обтяження відсутнє,,,,"5305,64",Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""MS Office Home and Bussines 2016 32/64 Russian DVD P2""","м. Рівне, вул. Соборна, буд. 67, оф. 10",2017-11-29,11458,обтяження відсутнє,,,,"9739,36",Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програма 1:С Підприємство,"м. Суми, пров. Курський, буд. 6/1",2017-10-25,3300,обтяження відсутнє,,,,2475,Опозиційний блок,Сумська обласна організація,39673391,Сумська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція,"м. Суми, пров. Курський, буд. 6/1",2017-10-24,15605,обтяження відсутнє,,,,"11703,74",Опозиційний блок,Сумська обласна організація,39673391,Сумська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція,"м. Суми, пров. Курський, буд. 6/1",2017-10-24,28645,обтяження відсутнє,,,,"21483,76",Опозиційний блок,Сумська обласна організація,39673391,Сумська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Тернопіль, вул. Живова, буд. 11, оф. 303",2018-07-04,3300,обтяження відсутнє,,,275,3025,Опозиційний блок,Тернопільська обласна організація,42106745,Тернопільська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Office Home and Business 2016 32/64 Russian DVD P2 (2 ліцензії),"м. Тернопіль, вул. Живова, буд. 11, оф. 303",2018-07-13,13302,обтяження відсутнє,,,"1108,5","12193,5",Опозиційний блок,Тернопільська обласна організація,42106745,Тернопільська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Pro 32-bit/64-bit Russian USB (2 ліцензії),"м. Тернопіль, вул. Живова, буд. 11, оф. 303",2018-07-13,14340,обтяження відсутнє,,,1195,13145,Опозиційний блок,Тернопільська обласна організація,42106745,Тернопільська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство""","м. Харків, вул. Скрипника, буд. 4",2018-02-22,3300,обтяження відсутнє,,,,2475,Опозиційний блок,Харківська обласна організація,41806019,Харківська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (7 ліцензій),"м. Харків, вул. Скрипника, буд. 4",2018-02-09,46557,обтяження відсутнє,,,,"34917,75",Опозиційний блок,Харківська обласна організація,41806019,Харківська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Pro 32-bit/64-bit Russian USB (7 ліцензій),"м. Харків, вул. Скрипника, буд. 4",2018-02-09,50190,обтяження відсутнє,,,,"37642,5",Опозиційний блок,Харківська обласна організація,41806019,Харківська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-10-23,3300,обтяження відсутнє,,,,"1787,5",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,3121,обтяження відсутнє,,,,"1820,6",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_1,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,3121,обтяження відсутнє,,,,"1820,6",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_2,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,3121,обтяження відсутнє,,,,"1820,6",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_3,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,3121,обтяження відсутнє,,,,"1820,6",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_4,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,3121,обтяження відсутнє,,,,"1820,6",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_5,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,3121,обтяження відсутнє,,,,"1820,6",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_6,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,3121,обтяження відсутнє,,,,"1820,6",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,5729,обтяження відсутнє,,,,"3341,9",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_1,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,5729,обтяження відсутнє,,,,"3341,9",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_2,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,5729,обтяження відсутнє,,,,"3341,9",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_3,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,5729,обтяження відсутнє,,,,"3341,9",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_4,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,5729,обтяження відсутнє,,,,"3341,9",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_5,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,5729,обтяження відсутнє,,,,"3341,9",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_6,"м. Херсон, вул. Перекопська, буд. 20, оф. 315",2017-11-21,5729,обтяження відсутнє,,,,"3341,9",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,3,2018
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)",Програмна продукція WS Windows 10 home 64-bit russian 1pk DVD,"м. Хмельницький, вул. Північна, буд. 95/1",2017-11-30,3121,обтяження відсутнє,,,,3121,Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,3,2018
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)",Програмна продукція WS Windows 10 home 64-bit russian 1pk DVD_3,"м. Хмельницький, вул. Північна, буд. 95/1",2017-11-30,3121,обтяження відсутнє,,,,3121,Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,3,2018
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)",Програмна продукція WS OFFICE home end business 2016 32/64 russian DVD H2,"м. Хмельницький, вул. Північна, буд. 95/1",2017-11-30,5729,обтяження відсутнє,,,,5729,Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,3,2018
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)",Програмна продукція WS OFFICE home end business 2016 32/64 russian DVD H3,"м. Хмельницький, вул. Північна, буд. 95/1",2017-11-30,5729,обтяження відсутнє,,,,5729,Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,3,2018
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)","Програмна продукція ""1С Підприємство 8 Клієнтська ліцензія на 1 робоче місце""","м. Хмельницький, вул. Північна, буд. 95/1",2017-10-25,3300,обтяження відсутнє,,,,3300,Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","м. Черкаси, бульв. Шевченка, буд. 180",2017-10-25,3300,обтяження відсутнє,,,,"2062,5",Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Home 64 bit Russian 1pk DVD (4 ліцензії),"м. Черкаси, бульв. Шевченка, буд. 180",2017-11-29,12484,обтяження відсутнє,,,,"7802,5",Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (4 ліцензії),"м. Черкаси, бульв. Шевченка, буд. 180",2017-11-29,22916,обтяження відсутнє,,,,"14322,5",Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","м. Чернігів, просп. Перемоги, буд. 139",2017-10-24,3300,обтяження відсутнє,,,,"2062,5",Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Home 64 bit Russian 1pk DVD (5 ліцензії),"м. Чернігів, просп. Перемоги, буд. 139",2017-11-29,15605,обтяження відсутнє,,,,"9753,13",Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (5 ліцензії),"м. Чернігів, просп. Перемоги, буд. 139",2017-11-29,28645,обтяження відсутнє,,,,"17903,13",Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,3,2018
