Вид нематеріального активу,Назва нематеріального активу,Місцезнаходження обʼєкта,Дата придбання,Вартість придбання,Наявність обтяжень,Дата відчуження,Вартість відчуження майна,Сума доходу (грн),Балансова вартість на кінець звітного періоду (грн),Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Квартал,Рік
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Office Home and Business 2016 32/64 Russian DVD P2,"Луганська обл., м. Лисичанськ, вул. Свердлова, буд. 349",2018-05-29,46557,обтяження відсутнє,,,,"36469,65",Опозиційний блок,Луганська обласна організація,39697428,Луганська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Pro 32-bit/64-bit Russian USB,"Луганська обл., м. Лисичанськ, вул. Свердлова, буд. 349",2018-05-29,50190,обтяження відсутнє,,,,"39315,5",Опозиційний блок,Луганська обласна організація,39697428,Луганська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмне забезпечення ""1С:Бухгалтерія 8 для України""","м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2017-10-25,3300,обтяження відсутнє,,,,"962,5",Опозиційний блок,Київська обласна організація,39756467,Київська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Office Home and Business 2016 32/64 Russian DVD P2_6,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,6651,обтяження відсутнє,,,,"3602,57",Опозиційний блок,Київська обласна організація,39756467,Київська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Office Home and Business 2016 32/64 Russian DVD P2_7,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,6651,обтяження відсутнє,,,,"3602,57",Опозиційний блок,Київська обласна організація,39756467,Київська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Office Home and Business 2016 32/64 Russian DVD P2_8,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,6651,обтяження відсутнє,,,,"3602,57",Опозиційний блок,Київська обласна організація,39756467,Київська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Office Home and Business 2016 32/64 Russian DVD P2_9,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,6651,обтяження відсутнє,,,,"3602,57",Опозиційний блок,Київська обласна організація,39756467,Київська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Windows 10 Pro 32-bit/64-bit Russian USB_4,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,7170,обтяження відсутнє,,,,"3883,75",Опозиційний блок,Київська обласна організація,39756467,Київська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Windows 10 Pro 32-bit/64-bit Russian USB_5,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,7170,обтяження відсутнє,,,,"3883,75",Опозиційний блок,Київська обласна організація,39756467,Київська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Windows 10 Pro 32-bit/64-bit Russian USB_6,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,7170,обтяження відсутнє,,,,"3883,75",Опозиційний блок,Київська обласна організація,39756467,Київська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Windows 10 Pro 32-bit/64-bit Russian USB_7,"м. Київ, вул. Генерала Алмазова, буд. 18/7, оф. 120",2018-03-30,7170,обтяження відсутнє,,,,"3883,75",Опозиційний блок,Київська обласна організація,39756467,Київська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Home 64-bit Russian 1pk DVD (5 штук),"м. Кропивницький, вул. Ельворті, буд. 7",2017-11-21,20225,обтяження відсутнє,,,,"9550,61",Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offiсe Home and Business 2016 32/64 Russian DVD P2 (5 штук),"м. Кропивницький, вул. Ельворті, буд. 7",2017-11-21,28645,обтяження відсутнє,,,,"13526,89",Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмно продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Кропивницький, вул. Ельворті, буд. 7",2017-10-24,3300,обтяження відсутнє,,,,"1466,6",Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offiсe Home and Business 2016 32/64 Russian DVD P2,"м. Кропивницький, вул. Ельворті, буд. 7",2018-12-19,6651,обтяження відсутнє,,,,"5357,75",Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Pro32-bit/64-bit Russian USB,"м. Кропивницький, вул. Ельворті, буд. 7",2018-12-19,7170,обтяження відсутнє,,,,"5775,81",Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",програмна продукція MS Windows 10 Home 64-bit Russian 1pk DVD,"м. Запоріжжя, бульв. Тараса Шевченка, буд. 23",2017-11-21,21847,обтяження відсутнє,,,,"14928,72",Опозиційний блок,Запорізька обласна організація,37526809,Запорізька область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",програмна продукція MS Office Home and Business 2016 32/16 Russian DVD P2,"м. Запоріжжя, бульв. Тараса Шевченка, буд. 23",2017-11-21,40103,обтяження відсутнє,,,,"27403,78",Опозиційний блок,Запорізька обласна організація,37526809,Запорізька область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","програмна продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Запоріжжя, бульв. Тараса Шевченка, буд. 23",2017-10-24,3300,обтяження відсутнє,,,,2200,Опозиційний блок,Запорізька обласна організація,37526809,Запорізька область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","Закарпатська обл., Ужгородський р-н, с. Барвінок, вул. Е. Егана, буд. 50А",2017-10-23,3300,обтяження відсутнє,,,,825,Опозиційний блок,Закарпатська обласна організація,38222036,Закарпатська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Home 64 bit Russian 1pk DVD (4 ліцензії),"Закарпатська обл., Ужгородський р-н, с. Барвінок, вул. Е. Егана, буд. 50А",2017-11-29,12484,обтяження відсутнє,,,,3121,Опозиційний блок,Закарпатська обласна організація,38222036,Закарпатська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (4 ліцензії),"Закарпатська обл., Ужгородський р-н, с. Барвінок, вул. Е. Егана, буд. 50А",2017-11-29,22916,обтяження відсутнє,,,,5729,Опозиційний блок,Закарпатська обласна організація,38222036,Закарпатська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8 (шт.1)","м. Житомир, вул. Домбровського, буд. 86, кімн. 257",2017-10-23,3300,обтяження відсутнє,,,,0,Опозиційний блок,Житомирська обласна організація,39929086,Житомирська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція .MS,Windows 10 (шт.5)","м. Житомир, вул. Домбровського, буд. 86, кімн. 257",2017-11-24,15605,обтяження відсутнє,,,,0,Опозиційний блок,Житомирська обласна організація,39929086,Житомирська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція .MS,Office Home and Business 2016 32/64 (шт.5)","м. Житомир, вул. Домбровського, буд. 86, кімн. 257",2017-11-24,28645,обтяження відсутнє,,,,0,Опозиційний блок,Житомирська обласна організація,39929086,Житомирська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Комп'ютерна програма ""М.Е.Doc""","м. Житомир, вул. Домбровського, буд. 86, кімн. 257",2018-08-06,1100,обтяження відсутнє,,,,"183,3",Опозиційний блок,Житомирська обласна організація,39929086,Житомирська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","Донецька обл., м. Маріуполь, вул. А. Куїнджі, буд. 47",2017-10-23,3300,обтяження відсутнє,,,,825,Опозиційний блок,Донецька обласна організація,39751914,Донецька область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Home 64 bit Russian 1pk DVD (5 ліцензії),"Донецька обл., м. Маріуполь, вул. А. Куїнджі, буд. 47",2017-11-24,15605,обтяження відсутнє,,,,"3901,25",Опозиційний блок,Донецька обласна організація,39751914,Донецька область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (5 ліцензії),"Донецька обл., м. Маріуполь, вул. А. Куїнджі, буд. 47",2017-11-24,28645,обтяження відсутнє,,,,"7161,25",Опозиційний блок,Донецька обласна організація,39751914,Донецька область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","м. Дніпро, просп. Карла Маркса, буд. 5",2017-10-23,3300,обтяження відсутнє,,,,825,Опозиційний блок,Дніпропетровська область,39750015,Дніпропетровська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Home 64 bit Russian 1pk DVD (8 ліцензій),"м. Дніпро, просп. Карла Маркса, буд. 5",2017-11-24,24968,обтяження відсутнє,,,,6242,Опозиційний блок,Дніпропетровська область,39750015,Дніпропетровська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (8 ліцензій),"м. Дніпро, просп. Карла Маркса, буд. 5",2017-11-24,45832,обтяження відсутнє,,,,11458,Опозиційний блок,Дніпропетровська область,39750015,Дніпропетровська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Office Home and Business 2016 32/64 Russian DVD P2 (2 ліцензії),"м. Луцьк, мікрн. Привокзальний, буд. 1, кімн. 3",2018-06-19,"9976,5",обтяження відсутнє,,,,"7482,375",Опозиційний блок,Волинська обласна організація,39707509,Волинська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Pro 32-bit/64-bit Russian USB (2 ліцензії),"м. Луцьк, мікрн. Привокзальний, буд. 1, кімн. 3",2018-06-19,10755,обтяження відсутнє,,,,"8066,25",Опозиційний блок,Волинська обласна організація,39707509,Волинська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Луцьк, мікрн. Привокзальний, буд. 1, кімн. 3",2018-03-07,"2612,5",обтяження відсутнє,,,,"1959,375",Опозиційний блок,Волинська обласна організація,39707509,Волинська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD (KW9-00132) (2 ліцензії),"м. Луцьк, мікрн. Привокзальний, буд. 1, кімн. 3",2018-11-10,"6871,33",обтяження відсутнє,,,,"5153,4975",Опозиційний блок,Волинська обласна організація,39707509,Волинська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Office Home and Business 2016 32/64 Russian DVD P2 (2 ліцензії),"м. Луцьк, мікрн. Привокзальний, буд. 1, кімн. 3",2018-11-10,"12827,83",обтяження відсутнє,,,,"9620,8725",Опозиційний блок,Волинська обласна організація,39707509,Волинська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство""8 кл.ліц.на 1 р/м","м. Вінниця, вул. Магістратська, буд. 43",2017-10-25,3300,обтяження відсутнє,,,,550,Опозиційний блок,Вінницька обласна організація,37618150,Вінницька область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Home 64-bit 1pk DVD,"м. Вінниця, вул. Магістратська, буд. 43",2017-11-30,12484,обтяження відсутнє,,,,"2600,96",Опозиційний блок,Вінницька обласна організація,37618150,Вінницька область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Ofice Home&Business 2016 64-bit 2pk DVD,"м. Вінниця, вул. Магістратська, буд. 43",2017-11-30,22916,обтяження відсутнє,,,,"4774,04",Опозиційний блок,Вінницька обласна організація,37618150,Вінницька область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Бухгалтерія""","м. Івано-Франківськ, вул. Макогона, буд. 31А, оф. 7",2017-10-25,3300,обтяження відсутнє,,,,550,Опозиційний блок,Івано-Франківська обласна організація,39711819,Івано-Франківська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows,"м. Івано-Франківськ, вул. Макогона, буд. 31А, оф. 7",2017-11-29,6242,обтяження відсутнє,,,,"4343,08",Опозиційний блок,Івано-Франківська обласна організація,39711819,Івано-Франківська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Office,"м. Івано-Франківськ, вул. Макогона, буд. 31А, оф. 7",2017-11-29,11458,обтяження відсутнє,,,,0,Опозиційний блок,Івано-Франківська обласна організація,39711819,Івано-Франківська область,2,2019
