"Вид нематеріального активу","Назва нематеріального активу","Місцезнаходження обʼєкта","Дата придбання","Вартість придбання","Наявність обтяжень","Дата відчуження","Вартість відчуження майна","Сума доходу (грн)","Балансова вартість на кінець звітного періоду (грн)","Партія","Місцева організація","Код ЄДРПОУ осередку","Географічний обʼєкт","Квартал","Рік"
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD","м. Херсон, вул. Перекопська, буд. 20 оф. 404","2017-11-21",3121,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD","м. Херсон, вул. Перекопська, буд. 20 оф. 404","2017-11-21",3121,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD","м. Херсон, вул. Перекопська, буд. 20 оф. 404","2017-11-21",3121,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD","м. Херсон, вул. Перекопська, буд. 20 оф. 404","2017-11-21",3121,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD","м. Херсон, вул. Перекопська, буд. 20 оф. 404","2017-11-21",3121,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD","м. Херсон, вул. Перекопська, буд. 20 оф. 404","2017-11-21",3121,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Office Home and Business 2016 32/64 Russian DVD P2","м. Херсон, вул. Перекопська, буд. 20 оф. 404","2017-11-21",5729,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Office Home and Business 2016 32/64 Russian DVD P2","м. Херсон, вул. Перекопська, буд. 20 оф. 404","2017-11-21",5729,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Office Home and Business 2016 32/64 Russian DVD P2","м. Херсон, вул. Перекопська, буд. 20 оф. 404","2017-11-21",5729,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Office Home and Business 2016 32/64 Russian DVD P2","м. Херсон, вул. Перекопська, буд. 20 оф. 404","2017-11-21",5729,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Office Home and Business 2016 32/64 Russian DVD P2","м. Херсон, вул. Перекопська, буд. 20 оф. 404","2017-11-21",5729,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Office Home and Business 2016 32/64 Russian DVD P2","м. Херсон, вул. Перекопська, буд. 20 оф. 404","2017-11-21",5729,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Office Home and Business 2016 32/64 Russian DVD P2","м. Херсон, вул. Перекопська, буд. 20 оф. 404","2017-11-21",5729,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська","м. Київ, вул. Старонаводницька, буд. 29","2017-10-24",3300,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Київська міська організація",37311846,"Київська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція MS Office Home and Business 20","м. Київ, вул. Старонаводницька, буд. 29","2017-11-21",40103,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Київська міська організація",37311846,"Київська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція MS Windows 10 Home 64-bit Russ","м. Київ, вул. Старонаводницька, буд. 29","2017-11-21",21847,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Київська міська організація",37311846,"Київська область",3,2020
